b3d32f16-d835-4b8d-bd21-b92b64d2fff8,Afganistán,2025/03/11 16:34:00,2025/03/11 16:34:00
792fbce3-c2c2-4ef2-ae75-f12568d8ac53,Africa del Sur,2025/03/12 16:34:00,2025/03/12 16:34:00
85c57b28-19a1-4b6e-ac21-2c0f019764ce,Albania,2025/03/13 16:34:00,2025/03/13 16:34:00
de70cdc5-b618-43bd-bb75-d5b8bf4cc74a,Alemania,2025/03/14 16:34:00,2025/03/14 16:34:00
9c483bd9-b123-4641-ab43-918d02dc0716,Andorra,2025/03/15 16:34:00,2025/03/15 16:34:00
c3800f0f-ec52-465f-a0a5-eb0796c22961,Angola,2025/03/16 16:34:00,2025/03/16 16:34:00
39e85a42-8475-4055-aee3-ba26a4c20e18,Antigua y Barbuda,2025/03/17 16:34:00,2025/03/17 16:34:00
9c979775-4840-4ae2-adc4-35ffc4e7e96b,Arabia Saudita,2025/03/18 16:34:00,2025/03/18 16:34:00
a0af8cbb-d2ff-46a7-8f3c-ad87c345f78b,Argelia,2025/03/19 16:34:00,2025/03/19 16:34:00
771febd2-85e9-4876-b941-c0ba5d4157ec,Argentina,2025/03/20 16:34:00,2025/03/20 16:34:00
2740275e-ad15-44ea-8696-05ef97b69269,Armenia,2025/03/21 16:34:00,2025/03/21 16:34:00
cfae8229-d4ce-438e-8ece-5c8c0c78d32f,Australia,2025/03/22 16:34:00,2025/03/22 16:34:00
d8e0c8dc-9d36-477a-81e7-5b87ca552dd7,Austria,2025/03/23 16:34:00,2025/03/23 16:34:00
d8c02fa4-674e-465e-8130-8d9c1d943d6a,Azerbaiján,2025/03/24 16:34:00,2025/03/24 16:34:00
08a5bcec-883b-4310-9a5f-62ce3f5a3cd4,Bahamas,2025/03/25 16:34:00,2025/03/25 16:34:00
e0e78fb7-0dd1-4990-91af-a8a9b413eec6,Bahrein,2025/03/26 16:34:00,2025/03/26 16:34:00
f2824fe0-b524-4e0a-9e6b-d677394de1d9,Bangladesh,2025/03/27 16:34:00,2025/03/27 16:34:00
da89caf9-aaff-4daa-a031-a7a6c765c7cd,Barbados,2025/03/28 16:34:00,2025/03/28 16:34:00
13e83d35-311f-411a-83ad-00eb7400c563,Bélgica,2025/03/29 16:34:00,2025/03/29 16:34:00
180719a9-21cc-48b2-aaf2-20071a06ba73,Benin,2025/03/30 16:34:00,2025/03/30 16:34:00
a6c27292-c6ee-4d69-a933-595270a60695,Bielorusia,2025/03/31 16:34:00,2025/03/31 16:34:00
1949461f-53a9-41e3-bb42-b96c6569c1b1,Bolivia,2025/04/01 16:34:00,2025/04/01 16:34:00
48d02d9c-7aa5-42d3-ae61-de6a240e5670,Bosnia y Herzegovina,2025/04/02 16:34:00,2025/04/02 16:34:00
de9867ba-568e-4da5-bfbf-8d51f9ecd1c7,Botswana,2025/04/03 16:34:00,2025/04/03 16:34:00
414598e2-f105-47fc-8abe-91913db757ce,Brasil,2025/04/04 16:34:00,2025/04/04 16:34:00
a3341a87-13e0-45ec-8720-7b2fd4ad5cb8,Brunei,2025/04/05 16:34:00,2025/04/05 16:34:00
777236b1-3201-44cd-bd1d-55bcdbf1ac24,Bulgaria,2025/04/06 16:34:00,2025/04/06 16:34:00
3a81ae06-b3c9-46bb-a3bd-b5c855a800df,Burundi,2025/04/07 16:34:00,2025/04/07 16:34:00
526a1c28-9beb-4a0c-a2d0-debf17065ce6,Bután,2025/04/08 16:34:00,2025/04/08 16:34:00
ea15a0a2-c34c-4fed-9602-135909987d35,Cabo Verde,2025/04/09 16:34:00,2025/04/09 16:34:00
4eb3f684-e830-44f6-86ed-c60f9bad7616,Camerún,2025/04/10 16:34:00,2025/04/10 16:34:00
9eed264d-8e17-4d71-ba4a-67c93315c786,Canadá,2025/04/11 16:34:00,2025/04/11 16:34:00
049dc062-4426-4bd9-9f85-d09c9237e91f,Checo,2025/04/12 16:34:00,2025/04/12 16:34:00
4fbe96d1-355e-4e0c-a05d-a887e5b12e21,Chile,2025/04/13 16:34:00,2025/04/13 16:34:00
2e9d92b4-7a24-4f21-bd3e-d5dccfe6cda4,Chipre,2025/04/14 16:34:00,2025/04/14 16:34:00
dd28315b-8241-45aa-9453-5195590df7bd,Colombia,2025/04/15 16:34:00,2025/04/15 16:34:00
2cd36c2b-1b97-42cb-8c6a-98b37c0db698,Comores,2025/04/16 16:34:00,2025/04/16 16:34:00
dfa14569-4ef3-421d-bb6f-5e86b63c1c36,Congo(Kinshasa),2025/04/17 16:34:00,2025/04/17 16:34:00
cc6ef345-0a79-481b-b257-036e32fa8021,Costa de Marfil,2025/04/18 16:34:00,2025/04/18 16:34:00
7ae75b31-ef3b-41ba-a387-bfe1cc33e821,Costa Rica,2025/04/19 16:34:00,2025/04/19 16:34:00
d6e4104d-91e1-4056-8e4b-1540208208e6,Croacia,2025/04/20 16:34:00,2025/04/20 16:34:00
696437a0-24fe-4792-9643-8b174f37920d,Cuba,2025/04/21 16:34:00,2025/04/21 16:34:00
b55ce72e-5e3d-43bb-a1d2-2e3183ea4940,Dinamarca,2025/04/22 16:34:00,2025/04/22 16:34:00
cf2ddf56-4112-4dfb-aea9-87aa9326fcd3,Dominica,2025/04/23 16:34:00,2025/04/23 16:34:00
368ef482-27ef-4917-a80d-3552f18763a9,Ecuador,2025/04/24 16:34:00,2025/04/24 16:34:00
b06cbd67-66c6-486e-8c3f-4ec1c42bf0e5,Egipto,2025/04/25 16:34:00,2025/04/25 16:34:00
73bbbc2f-121f-4cc9-b591-b2bc8059e4c2,Emiratos Arabes Unidos,2025/04/26 16:34:00,2025/04/26 16:34:00
8153557e-bdc9-4d3a-81d2-659c24ba443c,Eritrea,2025/04/27 16:34:00,2025/04/27 16:34:00
a411ea01-fd14-4da8-9d95-50cc31afc5e4,Eslovaquia,2025/04/28 16:34:00,2025/04/28 16:34:00
9f6f6180-9959-4f76-a349-7a8bc1d48e00,Eslovenia,2025/04/29 16:34:00,2025/04/29 16:34:00
fcbdcbd9-9fb3-4713-bb0a-1183359c93af,España,2025/04/30 16:34:00,2025/04/30 16:34:00
94338e79-d3e9-4a72-9d15-bd50aec12b31,Estonia,2025/05/01 16:34:00,2025/05/01 16:34:00
40c65ab4-a76a-4b84-9732-adfe8707a74c,Etiopía,2025/05/02 16:34:00,2025/05/02 16:34:00
9dc24262-bd2d-426a-a2e6-0218f1efe36f,Fiji,2025/05/03 16:34:00,2025/05/03 16:34:00
62d366f4-e6c9-4795-b206-7cfa3a2b4a52,Filipinas,2025/05/04 16:34:00,2025/05/04 16:34:00
7cb3e79a-5aab-4d0b-ae05-f1e09d8f49b7,Finlandia,2025/05/05 16:34:00,2025/05/05 16:34:00
faf78652-6fbf-49e4-870d-ddbdfdfbebc4,Francia,2025/05/06 16:34:00,2025/05/06 16:34:00
471cfc5c-baf0-413b-9c6f-df0a0cea4401,Gabón,2025/05/07 16:34:00,2025/05/07 16:34:00
d89b39fd-b1f5-4964-a987-6b0e46897377,Gambia,2025/05/08 16:34:00,2025/05/08 16:34:00
ffa2de56-ee39-4349-b2fa-8357ef4d0d88,Georgia,2025/05/09 16:34:00,2025/05/09 16:34:00
e2491061-ea0a-4207-9054-6f3f68e62c08,Ghana,2025/05/10 16:34:00,2025/05/10 16:34:00
046b4b5c-370d-49f7-adb5-d9fe20f49d9e,Gran Bretaña,2025/05/11 16:34:00,2025/05/11 16:34:00
d62dcee2-fb5e-461b-9935-f1b7a603741c,Granda,2025/05/12 16:34:00,2025/05/12 16:34:00
f0cf8056-266f-4451-9f42-7e208ce347ca,Grecia,2025/05/13 16:34:00,2025/05/13 16:34:00
ba7a6d94-5e3f-4f92-beda-2e29c118f5e3,Guinea Ecuatorial,2025/05/14 16:34:00,2025/05/14 16:34:00
e2259fd4-7381-4edd-83d4-43c539283a54,Guinea--Bissau,2025/05/15 16:34:00,2025/05/15 16:34:00
c537103a-b55e-4efa-a946-baafb5360762,Guyana,2025/05/16 16:34:00,2025/05/16 16:34:00
eb474964-ea0d-4777-b8c5-76b47ce725ee,Holanda,2025/05/17 16:34:00,2025/05/17 16:34:00
5ffa3f42-2b9b-4237-9859-c272af4c31ae,Hungría,2025/05/18 16:34:00,2025/05/18 16:34:00
c8c6ec0b-17b1-4b61-9464-add8b0e7ec1c,India,2025/05/19 16:34:00,2025/05/19 16:34:00
e60e36f0-1fd8-4ab6-9956-b1c0ba34fa6d,Indonesia,2025/05/20 16:34:00,2025/05/20 16:34:00
d5d6a113-7100-4ae0-98f2-494387258ed9,Irán,2025/05/21 16:34:00,2025/05/21 16:34:00
cb321979-bd4b-4f38-a6be-3610a075407e,Iraq,2025/05/22 16:34:00,2025/05/22 16:34:00
a154dd90-7dd9-4c5c-a8e4-68ac0f2e2f4d,Irlanda,2025/05/23 16:34:00,2025/05/23 16:34:00
323e040c-5e81-4958-9b7c-5d61df3cf677,Islandia,2025/05/24 16:34:00,2025/05/24 16:34:00
949886d7-266b-434f-8991-accb55b57d08,Islas de Cook,2025/05/25 16:34:00,2025/05/25 16:34:00
87b7bb90-edb1-4aca-bf96-609fe5735717,Israel,2025/05/26 16:34:00,2025/05/26 16:34:00
d055ca90-8fc9-4584-81a2-024b4a42016c,Italia,2025/05/27 16:34:00,2025/05/27 16:34:00
7cda2070-d41a-465d-92e0-d2d13c960355,Jamaica,2025/05/28 16:34:00,2025/05/28 16:34:00
8a752a06-a9b9-4d7d-b9ff-14ab70427c1e,Japón,2025/05/29 16:34:00,2025/05/29 16:34:00
acf74e1e-fc9d-42ce-8a34-156a36f6db18,Jibuti,2025/05/30 16:34:00,2025/05/30 16:34:00
82e6cda2-7617-4de5-b382-b599ae22cc13,Jordania,2025/05/31 16:34:00,2025/05/31 16:34:00
7c51961c-2977-4d71-8d61-6e079c1de44b,Kampuchea,2025/06/01 16:34:00,2025/06/01 16:34:00
e2972859-e418-42c0-b8ae-a1c15dd644dd,Kazakstán,2025/06/02 16:34:00,2025/06/02 16:34:00
f34f4875-88b5-4d44-af81-332c8d447f36,Kenia,2025/06/03 16:34:00,2025/06/03 16:34:00
6414e77c-b8d6-4ac5-9272-40e95ec4e86a,Kirguizistán,2025/06/04 16:34:00,2025/06/04 16:34:00
6edf7626-6fa5-4474-be3d-7b77e00f6ff5,Kiribati,2025/06/05 16:34:00,2025/06/05 16:34:00
8113d8ff-d3de-4176-bb90-56b9db3d6153,Kuwait,2025/06/06 16:34:00,2025/06/06 16:34:00
871db806-2c31-42c3-973d-697da810f1f8,Laos,2025/06/07 16:34:00,2025/06/07 16:34:00
26ea59cb-d4a8-4bf5-a1ba-414498da85c9,Lesotho,2025/06/08 16:34:00,2025/06/08 16:34:00
0d52e8e0-5a84-4d92-9937-0df9bc9de719,Letonia,2025/06/09 16:34:00,2025/06/09 16:34:00
d7be1cd2-6ac8-4fcc-8301-4f0b6a47f8e8,Líbano,2025/06/10 16:34:00,2025/06/10 16:34:00
5c17b169-7b6d-4304-9693-066068e1d3af,Liberia,2025/06/11 16:34:00,2025/06/11 16:34:00
dafad9d3-4ddf-4fc0-8fcf-d0605ca14c20,Libia,2025/06/12 16:34:00,2025/06/12 16:34:00
436b77a1-ad95-473f-af15-903dcad740f4,Liechtenstein,2025/06/13 16:34:00,2025/06/13 16:34:00
c9d3076b-3420-41fd-a304-ea48e2b1ae64,Lituania,2025/06/14 16:34:00,2025/06/14 16:34:00
e2d3ab96-6107-4e21-811e-85d45f5f17eb,los Estados Unidos,2025/06/15 16:34:00,2025/06/15 16:34:00
4ca721c3-e616-473c-abe0-a08bbe560504,Luxemburgo,2025/06/16 16:34:00,2025/06/16 16:34:00
f6261960-f710-4666-a915-249b4627de22,Macedonia,2025/06/17 16:34:00,2025/06/17 16:34:00
643a4254-7502-401d-b581-70d1703b7642,Madagascar,2025/06/18 16:34:00,2025/06/18 16:34:00
9579cb74-d2ee-4b78-ad75-e17fb15174c0,Malasia,2025/06/19 16:34:00,2025/06/19 16:34:00
5ded7848-ee2d-46a9-8189-1c835d87653e,Maldivas,2025/06/20 16:34:00,2025/06/20 16:34:00
5e81ba98-eb64-4fdf-9f3a-5ac23317b739,Malí,2025/06/21 16:34:00,2025/06/21 16:34:00
7c9c0b94-7db1-4bf4-a123-070c87cfa24a,Malta,2025/06/22 16:34:00,2025/06/22 16:34:00
db96450f-fcea-4387-a9d0-662573b6e9fd,Marruecos,2025/06/23 16:34:00,2025/06/23 16:34:00
754c54cf-d85c-4a80-8f42-166eade5080a,Mauricio,2025/06/24 16:34:00,2025/06/24 16:34:00
61eb45c3-6bef-4b88-8351-0e9a98a32bba,Mauritania,2025/06/25 16:34:00,2025/06/25 16:34:00
a8e9d99a-67ef-481a-b711-9813b9ce499e,México,2025/06/26 16:34:00,2025/06/26 16:34:00
2496b0b0-65e2-442d-8c1a-b6c445933071,Micronesie,2025/06/27 16:34:00,2025/06/27 16:34:00
a6dc6b0a-d323-4b61-8c47-f8f5c5e15d60,Moldavia,2025/06/28 16:34:00,2025/06/28 16:34:00
ab9bbedd-b2a8-45ab-b3db-ac1b1021b4f3,Mónaco,2025/06/29 16:34:00,2025/06/29 16:34:00
19d98579-1323-4fc4-b196-7131f8294431,Mongolia,2025/06/30 16:34:00,2025/06/30 16:34:00
4871f30b-f763-458f-8f18-45d7d9c90727,Mozambique,2025/07/01 16:34:00,2025/07/01 16:34:00
31ccc68b-47a4-46e1-b873-ef6ca9601526,Myanmar,2025/07/02 16:34:00,2025/07/02 16:34:00
463bba67-afd7-4af2-ac0e-5116cfcfbd4b,Namibia,2025/07/03 16:34:00,2025/07/03 16:34:00
3f53efee-a990-431f-86b8-f5c246c9559e,Nepal,2025/07/04 16:34:00,2025/07/04 16:34:00
aee8e455-b308-480e-9879-ab764f58fcd2,Niger,2025/07/05 16:34:00,2025/07/05 16:34:00
c64cbf9c-d117-4995-83af-f2d192ec67fd,Nigeria,2025/07/06 16:34:00,2025/07/06 16:34:00
9fc9b6d3-b570-43dd-b203-c8cf19dfa2a7,Noruega,2025/07/07 16:34:00,2025/07/07 16:34:00
479ea786-c989-4be3-b4fa-521df4f03566,Nueva Zelanda,2025/07/08 16:34:00,2025/07/08 16:34:00
07d1188c-fec4-4349-a6d7-b02a85dbeadc,Omán,2025/07/09 16:34:00,2025/07/09 16:34:00
9e17fdea-bbe1-40c3-a37c-6471e14b01d1,Pakistán,2025/07/10 16:34:00,2025/07/10 16:34:00
21add1f2-c652-4755-88f7-1b0cae1de792,Palestina,2025/07/11 16:34:00,2025/07/11 16:34:00
1cc18d5f-19b4-4e40-8ebb-3a6b73524d28,Panamá,2025/07/12 16:34:00,2025/07/12 16:34:00
076a840e-02e4-439e-bc89-250674334083,Papúa Nueva Guinea,2025/07/13 16:34:00,2025/07/13 16:34:00
3077d3fe-d06d-4b6b-b9ee-db613cfeea8b,Perú,2025/07/14 16:34:00,2025/07/14 16:34:00
978330c6-e3cb-4f4b-a9ce-336319c7311a,Polonia,2025/07/15 16:34:00,2025/07/15 16:34:00
7d11bb3b-fc0c-48ff-972a-5426518df372,Portugal,2025/07/16 16:34:00,2025/07/16 16:34:00
ca6e7500-8a19-48f4-b494-2d6308dbabf4,Qatar,2025/07/17 16:34:00,2025/07/17 16:34:00
569b03e3-969a-4db9-83fc-d334c419b1be,R.P.D. de Corea,2025/07/18 16:34:00,2025/07/18 16:34:00
99b54085-28aa-4a5d-acc4-1ec0fc5bcc03,República de Africa Central,2025/07/19 16:34:00,2025/07/19 16:34:00
f4f9dfee-3cd4-4646-8e0c-eb5f7d8abde9,República de Corea,2025/07/20 16:34:00,2025/07/20 16:34:00
c4832d27-5a66-40a3-a298-9f65eb65d67a,República del Congo,2025/07/21 16:34:00,2025/07/21 16:34:00
f40b62a0-d938-4291-b511-d83646ebc2af,República Dominicana,2025/07/22 16:34:00,2025/07/22 16:34:00
1bf197d6-ea1c-4dd9-b3f8-39dab390f939,Ruanda,2025/07/23 16:34:00,2025/07/23 16:34:00
9e2049d1-7b74-4ca2-994f-664267c5f769,Rumania,2025/07/24 16:34:00,2025/07/24 16:34:00
659bb4a8-6fc2-403b-88c2-b789ea80474a,Rusia,2025/07/25 16:34:00,2025/07/25 16:34:00
ab3d180f-60cc-421b-ba37-55643e141819,Samoa,2025/07/26 16:34:00,2025/07/26 16:34:00
5ced7563-7911-4dc1-81a5-9bdf7fdcaa07,San Marino,2025/07/27 16:34:00,2025/07/27 16:34:00
eb57ae89-67b1-4b20-9297-fae560bed6b7,Sao Tomé y Príncipe,2025/07/28 16:34:00,2025/07/28 16:34:00
71643269-b56b-499d-af8c-37f0ef16826c,Senegal,2025/07/29 16:34:00,2025/07/29 16:34:00
325650cf-56be-453a-8b71-b8c135a8f2ab,Serbia y Montenegro,2025/07/30 16:34:00,2025/07/30 16:34:00
0b8ec9a7-6512-45a8-848b-5fc03b87158d,Seychelles,2025/07/31 16:34:00,2025/07/31 16:34:00
f1c85013-d7ee-4a8b-90be-90a2a2a51b88,Sierra Leona,2025/08/01 16:34:00,2025/08/01 16:34:00
0c1ece0b-0f26-4978-94d7-6b928b2d3d2b,Singapur,2025/08/02 16:34:00,2025/08/02 16:34:00
404495d8-f5a4-41ab-b682-7a88548fe143,Siria,2025/08/03 16:34:00,2025/08/03 16:34:00
627b154c-c2d2-4c79-9cb9-41bd82fd40c1,Somalia,2025/08/04 16:34:00,2025/08/04 16:34:00
d137c58e-d4f6-41df-9b00-bc377e47a594,Sri Lanka,2025/08/05 16:34:00,2025/08/05 16:34:00
4bd22c1c-f3ce-4753-aee3-6492225489ea,Sudán,2025/08/06 16:34:00,2025/08/06 16:34:00
a36ea29b-f1a3-4535-a875-c10e82d458c6,Suecia,2025/08/07 16:34:00,2025/08/07 16:34:00
a5fe9601-b2ec-4c67-8124-71d5fa20183e,Suiza,2025/08/08 16:34:00,2025/08/08 16:34:00
17650f02-fc52-4cfb-8706-8bedef6828d1,Surinam,2025/08/09 16:34:00,2025/08/09 16:34:00
22a359fd-f24b-4b73-99e8-d1f850515ff7,Tadjikistán,2025/08/10 16:34:00,2025/08/10 16:34:00
c50945bd-9e09-439b-a400-c96735f3ca77,Tailandia,2025/08/11 16:34:00,2025/08/11 16:34:00
48cb61e1-03a6-4536-affd-5908ea760878,Tanzania,2025/08/12 16:34:00,2025/08/12 16:34:00
c58a6c0e-0c7f-446a-a484-92475a7f9ede,Timor Oriental,2025/08/13 16:34:00,2025/08/13 16:34:00
60634663-175c-4cac-85a6-738e9ff66ef8,Togo,2025/08/14 16:34:00,2025/08/14 16:34:00
6cae2204-b39d-4f1d-b315-2983eecf780b,Tonga,2025/08/15 16:34:00,2025/08/15 16:34:00
4c5320be-05c1-4c5f-b9c9-7e7ea73197b2,Trinidad y Tobago,2025/08/16 16:34:00,2025/08/16 16:34:00
9e13d6d7-5af1-41ef-be6d-9a0995356f51,Túnez,2025/08/17 16:34:00,2025/08/17 16:34:00
914da17a-cf5d-4afb-8bb8-237b79bde2a9,Türkiye,2025/08/18 16:34:00,2025/08/18 16:34:00
35393cae-c6fc-44b2-919c-8e820e48d349,Turkmenistán,2025/08/19 16:34:00,2025/08/19 16:34:00
1a7cd5d5-3623-475f-9b7d-545cc6313697,Ucrania,2025/08/20 16:34:00,2025/08/20 16:34:00
b48d4448-3719-46f8-bce8-308c14397f21,Uganda,2025/08/21 16:34:00,2025/08/21 16:34:00
9b3bd611-e80b-468e-9d5d-1bd2a93012b1,Uruguay,2025/08/22 16:34:00,2025/08/22 16:34:00
68e00259-d661-429c-85fd-9126d24b6eec,Uzbekistán,2025/08/23 16:34:00,2025/08/23 16:34:00
6e8cd7bb-cea0-4be3-be2a-dba58f2e4661,Vanuatu,2025/08/24 16:34:00,2025/08/24 16:34:00
1088404f-469a-4799-aefd-62a891be8658,Venezuela,2025/08/25 16:34:00,2025/08/25 16:34:00
db3626fe-d268-4c63-a5d4-c1d9035e417f,Vietnam,2025/08/26 16:34:00,2025/08/26 16:34:00
639cf3a6-5f9e-484a-be15-c05819ea6404,Yemen,2025/08/27 16:34:00,2025/08/27 16:34:00
4e1cbce7-3570-4dfe-bf6a-3b224055a6f3,Zambia,2025/08/28 16:34:00,2025/08/28 16:34:00
5547be19-6d6c-4b4e-b42c-5260c11c3fee,Zimbabwe,2025/08/29 16:34:00,2025/08/29 16:34:00
